Year,Carrier,Total
2015,DL,1035
2015,DL,1036
2015,AA,1039
2015,AA,1039
2015,UA,1040
2015,AA,1044
2015,UA,1044
2015,DL,1044
2015,UA,1044
2015,DL,1045
2015,AA,1046
2015,UA,1046
2015,DL,1047
2015,UA,1050
2015,DL,1050
2015,DL,1050
2015,DL,1050
2015,DL,1050
2015,DL,1053
2015,DL,1053
2015,DL,1054
2015,DL,1054
2015,DL,1054
2015,DL,1056
2015,DL,1056
2015,DL,1057
2015,DL,1057
2015,DL,1058
2015,UA,1058
2015,UA,1059
2015,UA,1059
2015,AA,1060
2015,DL,1061
2015,DL,1061
2015,DL,1062
2015,UA,1065
2015,UA,1065
2015,DL,1066
2015,DL,1066
2015,DL,1067
2015,UA,1068
2015,AA,1068
2015,DL,1069
2015,DL,1071
2015,UA,1071
2015,DL,1072
2015,DL,1073
2015,DL,1073
2015,AA,1073
2015,UA,1073
2015,UA,1075
2015,DL,1078
2015,DL,1078
2015,DL,1080
2015,UA,1081
2015,AA,1081
2015,DL,1082
2015,DL,1082
2015,DL,1083
2015,DL,1083
2015,DL,1085
2015,DL,1086
2015,DL,1086
2015,UA,1086
2015,DL,1087
2015,DL,1087
2015,DL,1088
2015,DL,1089
2015,UA,1090
2015,AA,1091
2015,DL,1091
2015,DL,1091
2015,DL,1091
2015,DL,1092
2015,DL,1093
2015,DL,1093
2015,DL,1094
2015,DL,1095
2015,DL,1095
2015,DL,1095
2015,DL,1096
2015,DL,1097
2015,AA,1099
2015,DL,1099
2015,UA,1100
2015,DL,1101
2015,DL,1101
2015,DL,1102
2015,DL,1104
2015,DL,1104
2015,DL,1105
2015,UA,1106
2015,AA,1107
2015,DL,1108
2015,UA,1109
2015,DL,1111
2015,DL,1112
2015,UA,1113
2015,DL,1114
2015,DL,1115
2015,DL,1117
2015,AA,1118
2015,DL,1119
2015,DL,1120
2015,DL,1121
2015,DL,1121
2015,DL,1121
2015,UA,1121
2015,UA,1121
2015,DL,1122
2015,UA,1123
2015,DL,1123
2015,DL,1123
2015,DL,1124
2015,UA,1124
2015,UA,1125
2015,DL,1125
2015,DL,1125
2015,UA,1127
2015,DL,1127
2015,DL,1129
2015,DL,1129
2015,UA,1132
2015,AA,1132
2015,AA,1132
2015,UA,1132
2015,DL,1133
2015,UA,1135
2015,DL,1136
2015,AA,1138
2015,AA,1138
2015,DL,1139
2015,AA,1139
2015,UA,1140
2015,AA,1140
2015,DL,1141
2015,DL,1144
2015,DL,1144
2015,DL,1145
2015,DL,1145
2015,UA,1146
2015,UA,1146
2015,UA,1147
2015,UA,1147
2015,UA,1147
2015,UA,1147
2015,UA,1148
2015,UA,1148
2015,DL,1149
2015,UA,1149
2015,DL,1150
2015,UA,1152
2015,UA,1153
2015,UA,1155
2015,DL,1155
2015,DL,1156
2015,DL,1161
2015,UA,1162
2015,DL,1163
2015,UA,1163
2015,AA,1163
2015,DL,1165
2015,UA,1165
2015,UA,1166
2015,DL,1167
2015,AA,1167
2015,DL,1172
2015,DL,1173
2015,UA,1174
2015,DL,1175
2015,DL,1175
2015,UA,1176
2015,UA,1176
2015,UA,1176
2015,DL,1178
2015,AA,1179
2015,UA,1180
2015,AA,1180
2015,UA,1181
2015,AA,1181
2015,AA,1181
2015,DL,1181
2015,DL,1182
2015,DL,1183
2015,AA,1183
2015,DL,1183
2015,DL,1185
2015,DL,1185
2015,UA,1187
2015,DL,1187
2015,DL,1187
2015,DL,1189
2015,UA,1189
2015,AA,1189
2015,AA,1191
2015,UA,1191
2015,AA,1193
2015,DL,1195
2015,DL,1195
2015,UA,1196
2015,UA,1196
2015,AA,1197
2015,DL,1197
2015,DL,1199
2015,UA,1199
2015,DL,1200
2015,AA,1201
2015,DL,1205
2015,DL,1209
2015,UA,1209
2015,UA,1210
2015,UA,1212
2015,UA,1213
2015,UA,1213
2015,DL,1217
2015,DL,1218
2015,DL,1220
2015,UA,1220
2015,UA,1221
2015,DL,1222
2015,UA,1223
2015,UA,1224
2015,DL,1224
2015,UA,1227
2015,UA,1227
2015,DL,1228
2015,UA,1228
2015,DL,1229
2015,UA,1229
2015,DL,1229
2015,UA,1230
2015,UA,1231
2015,UA,1233
2015,DL,1233
2015,UA,1233
2015,DL,1234
2015,DL,1234
2015,UA,1238
2015,UA,1238
2015,UA,1248
2015,UA,1252
2015,UA,1255
2015,UA,1258
2015,UA,1258
2015,AA,1258
2015,DL,1258
2015,DL,1258
2015,AA,1258
2015,UA,1258
2015,AA,1259
2015,DL,1260
2015,UA,1261
2015,DL,1261
2015,DL,1263
2015,DL,1265
2015,AA,1269
2015,DL,1275
2015,UA,1276
2015,UA,1276
2015,DL,1277
2015,DL,1277
2015,DL,1279
2015,DL,1280
2015,AA,1280
2015,UA,1280
2015,DL,1281
2015,UA,1282
2015,UA,1284
2015,DL,1284
2015,AA,1289
2015,DL,1290
2015,UA,1292
2015,AA,1293
2015,DL,1293
2015,UA,1294
2015,DL,1296
2015,DL,1296
2015,DL,1297
2015,DL,1302
2015,DL,1303
2015,DL,1306
2015,DL,1309
2015,AA,1309
2015,DL,1310
2015,UA,1311
2015,DL,1313
2015,DL,1313
2015,UA,1313
2015,DL,1317
2015,DL,1319
2015,AA,1319
2015,DL,1322
2015,AA,1323
2015,UA,1326
2015,UA,1327
2015,UA,1327
2015,DL,1328
2015,DL,1329
2015,AA,1329
2015,DL,1329
2015,DL,1331
2015,UA,1331
2015,UA,1332
2015,DL,1334
2015,DL,1335
2015,DL,1335
2015,UA,1335
2015,UA,1336
2015,DL,1337
2015,UA,1338
2015,UA,1338
2015,DL,1339
2015,DL,1340
2015,DL,1340
2015,DL,1342
2015,UA,1342
2015,UA,1342
2015,DL,1343
2015,DL,1344
2015,DL,1345
2015,UA,1346
2015,DL,1348
2015,UA,1349
2015,DL,1349
2015,DL,1355
2015,UA,1358
2015,DL,1359
2015,UA,1361
2015,UA,1361
2015,UA,1363
2015,UA,1363
2015,AA,1363
2015,UA,1365
2015,UA,1365
2015,DL,1367
2015,DL,1373
2015,UA,1378
2015,AA,1378
2015,DL,1386
2015,DL,1388
2015,UA,1388
2015,AA,1388
2015,AA,1388
2015,UA,1394
2015,UA,1395
2015,DL,1396
2015,DL,1398
2015,UA,1398
2015,DL,1399
2015,UA,1403
2015,AA,1405
2015,UA,1407
2015,DL,1411
2015,DL,1413
2015,UA,1418
2015,UA,1422
2015,UA,1423
2015,UA,1424
2015,DL,1426
2015,AA,1428
2015,DL,1429
2015,UA,1440
2015,UA,1448
2015,UA,1453
2015,DL,1455
2015,UA,1457
2015,UA,1468
2015,UA,1470
2015,UA,1470
2015,DL,1472
2015,DL,1473
2015,UA,1473
2015,DL,1480
2015,AA,1481
2015,DL,1482
2015,AA,1484
2015,UA,1487
2015,UA,1490
2015,AA,1490
2015,UA,1495
2015,UA,1496
2015,DL,1498
2015,AA,1509
2015,UA,1512
2015,UA,1518
2015,AA,1521
2015,UA,1523
2015,UA,1529
2015,DL,1530
2015,UA,1533
2015,AA,1537
2015,UA,1540
2015,UA,1540
2015,UA,1548
2015,DL,1550
2015,DL,1550
2015,DL,1554
2015,UA,1554
2015,DL,1555
2015,DL,1560
2015,DL,1563
2015,AA,1566
2015,DL,1569
2015,UA,1571
2015,DL,1571
2015,UA,1572
2015,DL,1576
2015,DL,1578
2015,DL,1579
2015,DL,1581
2015,DL,1581
2015,DL,1582
2015,UA,1582
2015,DL,1586
2015,UA,1589
2015,DL,1594
2015,DL,1595
2015,UA,1596
2015,UA,1601
2015,UA,1602
2015,UA,1602
2015,UA,1605
2015,AA,1605
2015,AA,1608
2015,DL,1609
2015,UA,1611
2015,UA,1611
2015,DL,1616
2015,DL,1623
2015,UA,1625
2015,UA,1628
2015,DL,1629
2015,AA,1631
2015,UA,1634
2015,UA,1634
2015,AA,1640
2015,UA,1641
2015,UA,1641
2015,UA,1642
2015,DL,1642
2015,UA,1643
2015,UA,1644
2015,UA,1645
2015,UA,1645
2015,DL,1647
2015,DL,1650
2015,AA,1651
2015,DL,1651
2015,UA,1651
2015,AA,1653
2015,DL,1656
2015,DL,1657
2015,UA,1657
2015,DL,1658
2015,DL,1659
2015,UA,1667
2015,UA,1670
2015,UA,1673
2015,UA,1677
2015,DL,1680
2015,DL,1684
2015,UA,1685
2015,UA,1686
2015,DL,1692
2015,UA,1698
2015,UA,1707
2015,UA,1711
2015,AA,1711
2015,UA,1712
2015,AA,1715
2015,DL,1722
2015,DL,1723
2015,DL,1723
2015,UA,1724
2015,DL,1725
2015,UA,1730
2015,DL,1736
2015,AA,1742
2015,UA,1743
2015,UA,1743
2015,AA,1745
2015,UA,1745
2015,DL,1746
2015,AA,1746
2015,AA,1753
2015,UA,1760
2015,UA,1763
2015,AA,1763
2015,UA,1771
2015,UA,1774
2015,UA,1774
2015,AA,1775
2015,UA,1782
2015,UA,1787
2015,AA,1787
2015,DL,1796
2015,UA,1801
2015,DL,1810
2015,UA,1810
2015,UA,1810
2015,UA,1815
2015,DL,1817
2015,UA,1820
2015,DL,1822
2015,DL,1837
2015,DL,1838
2015,UA,1848
2015,UA,1849
2015,DL,1851
2015,UA,1860
2015,DL,1865
2015,DL,1870
2015,UA,1870
2015,DL,1873
2015,DL,1875
2015,AA,1881
2015,UA,1885
2015,UA,1888
2015,AA,1890
2015,UA,1891
2015,DL,1912
2015,AA,1913
2015,UA,1918
2015,AA,1921
2015,UA,1925
2015,AA,1926
2015,UA,1935
2015,UA,1935
2015,UA,1935
2015,UA,1945
2015,UA,1951
2015,UA,1951
2015,UA,1952
2015,DL,1954
2015,UA,1955
2015,UA,1959
2015,DL,1963
2015,AA,1969
2015,DL,1974
2015,UA,1975
2015,DL,1976
2015,DL,1977
2015,AA,1978
2015,DL,1984
2015,DL,1990
2015,UA,1994
2015,DL,1996
2015,DL,1999
2015,UA,2002
2015,DL,2002
2015,UA,2002
2015,UA,2005
2015,DL,2006
2015,UA,2009
2015,UA,2017
2015,AA,2023
2015,UA,2028
2015,UA,2033
2015,UA,2046
2015,DL,2048
2015,UA,2059
2015,UA,2059
2015,DL,2063
2015,UA,2065
2015,DL,2073
2015,AA,2076
2015,DL,2088
2015,DL,2098
2015,AA,2099
2015,DL,2100
2015,DL,2105
2015,DL,2115
2015,UA,2119
2015,AA,2124
2015,AA,2133
2015,DL,2138
2015,DL,2145
2015,AA,2150
2015,AA,2151
2015,UA,2162
2015,DL,2167
2015,AA,2171
2015,UA,2178
2015,DL,2179
2015,DL,2179
2015,DL,2181
2015,DL,2184
2015,UA,2190
2015,DL,2200
2015,DL,2201
2015,UA,2206
2015,UA,2211
2015,UA,2215
2015,AA,2220
2015,UA,2224
2015,AA,2226
2015,DL,2229
2015,UA,2238
2015,DL,2239
2015,DL,2248
2015,UA,2249
2015,UA,2252
2015,DL,2256
2015,UA,2259
2015,UA,2267
2015,UA,2277
2015,UA,2277
2015,UA,2287
2015,DL,2296
2015,UA,2303
2015,UA,2309
2015,UA,2314
2015,DL,2315
2015,UA,2330
2015,AA,2337
2015,UA,2337
2015,DL,2340
2015,DL,2341
2015,UA,2346
2015,UA,2347
2015,AA,2348
2015,UA,2348
2015,UA,2353
2015,AA,2358
2015,AA,2361
2015,UA,2370
2015,UA,2370
2015,UA,2370
2015,UA,2377
2015,UA,2377
2015,DL,2388
2015,DL,2406
2015,DL,2410
2015,DL,2410
2015,UA,2417
2015,DL,2419
2015,DL,2419
2015,UA,2426
2015,DL,2432
2015,UA,2437
2015,UA,2440
2015,AA,2441
2015,UA,2444
2015,DL,2447
2015,DL,2456
2015,AA,2475
2015,UA,2491
2015,DL,2493
2015,DL,2495
2015,UA,2498
2015,DL,2499
2015,AA,2506
2015,DL,2506
2015,UA,2508
2015,DL,2517
2015,AA,2522
2015,AA,2526
2015,UA,2532
2015,DL,2536
2015,DL,2536
2015,UA,2538
2015,DL,2539
2015,UA,2539
2015,UA,2557
2015,UA,2568
2015,UA,2584
2015,UA,2585
2015,DL,2586
2015,DL,2587
2015,UA,2591
2015,UA,2592
2015,UA,2594
2015,AA,2596
2015,UA,2621
2015,UA,2633
2015,DL,2634
2015,DL,2642
2015,DL,2642
2015,UA,2645
2015,UA,2650
2015,UA,2665
2015,UA,2667
2015,UA,2668
2015,UA,2670
2015,AA,2683
2015,UA,2686
2015,DL,2689
2015,DL,2694
2015,DL,2694
2015,DL,2696
2015,UA,2700
2015,UA,2702
2015,DL,2706
2015,DL,2710
2015,DL,2713
2015,UA,2714
2015,UA,2719
2015,UA,2727
2015,AA,2732
2015,DL,2734
2015,DL,2737
2015,UA,2738
2015,UA,2741
2015,UA,2743
2015,AA,2761
2015,AA,2766
2015,UA,2775
2015,AA,2776
2015,UA,2779
2015,AA,2784
2015,DL,2788
2015,UA,2789
2015,DL,2793
2015,DL,2796
2015,DL,2798
2015,UA,2799
2015,UA,2804
2015,DL,2805
2015,UA,2814
2015,UA,2814
2015,AA,2815
2015,UA,2820
2015,AA,2830
2015,UA,2835
2015,UA,2839
2015,UA,2840
2015,UA,2845
2015,DL,2845
2015,AA,2860
2015,DL,2878
2015,AA,2879
2015,UA,2880
2015,DL,2899
2015,AA,2905
2015,UA,2907
2015,UA,2912
2015,AA,2919
2015,DL,2923
2015,AA,2928
2015,AA,2928
2015,DL,2932
2015,DL,2933
2015,UA,2941
2015,AA,2942
2015,UA,2947
2015,UA,2952
2015,DL,2953
2015,UA,2957
2015,UA,2958
2015,UA,2963
2015,DL,2970
2015,DL,2973
2015,DL,2981
2015,DL,2991
2015,UA,2995
2015,UA,2997
2015,DL,3000
2015,UA,3001
2015,DL,3004
2015,UA,3005
2015,UA,3014
2015,AA,3017
2015,AA,3027
2015,UA,3030
2015,AA,3039
2015,DL,3046
2015,AA,3048
2015,AA,3051
2015,AA,3052
2015,UA,3064
2015,UA,3077
2015,AA,3088
2015,AA,3091
2015,AA,3106
2015,UA,3108
2015,AA,3108
2015,AA,3109
2015,AA,3113
2015,DL,3118
2015,DL,3122
2015,UA,3123
2015,DL,3131
2015,AA,3133
2015,AA,3146
2015,AA,3148
2015,AA,3151
2015,AA,3151
2015,DL,3158
2015,UA,3178
2015,UA,3180
2015,UA,3181
2015,UA,3182
2015,UA,3185
2015,DL,3190
2015,DL,3194
2015,UA,3197
2015,DL,3202
2015,DL,3207
2015,DL,3208
2015,UA,3215
2015,UA,3217
2015,AA,3218
2015,AA,3219
2015,UA,3221
2015,UA,3222
2015,UA,3224
2015,AA,3236
2015,AA,3237
2015,AA,3238
2015,AA,3242
2015,AA,3247
2015,DL,3248
2015,DL,3252
2015,UA,3270
2015,UA,3276
2015,UA,3293
2015,DL,3298
2015,UA,3301
2015,UA,3305
2015,AA,3307
2015,UA,3309
2015,UA,3313
2015,UA,3315
2015,UA,3322
2015,DL,3333
2015,UA,3334
2015,DL,3339
2015,DL,3344
2015,UA,3347
2015,DL,3354
2015,UA,3356
2015,DL,3372
2015,UA,3373
2015,UA,3375
2015,UA,3376
2015,DL,3380
2015,DL,3380
2015,AA,3382
2015,DL,3388
2015,AA,3389
2015,AA,3390
2015,UA,3391
2015,UA,3392
2015,UA,3392
2015,UA,3396
2015,DL,3396
2015,UA,3400
2015,AA,3403
2015,AA,3412
2015,UA,3419
2015,DL,3424
2015,AA,3427
2015,AA,3428
2015,UA,3429
2015,UA,3430
2015,AA,3438
2015,DL,3444
2015,AA,3456
2015,UA,3457
2015,UA,3464
2015,UA,3469
2015,UA,3480
2015,UA,3481
2015,AA,3481
2015,DL,3482
2015,DL,3482
2015,AA,3484
2015,UA,3490
2015,UA,3499
2015,UA,3501
2015,UA,3505
2015,DL,3506
2015,AA,3507
2015,DL,3513
2015,UA,3513
2015,UA,3514
2015,AA,3516
2015,DL,3532
2015,DL,3535
2015,AA,3544
2015,AA,3552
2015,UA,3553
2015,AA,3554
2015,AA,3561
2015,UA,3562
2015,AA,3572
2015,UA,3574
2015,UA,3584
2015,AA,3596
2015,AA,3601
2015,AA,3603
2015,AA,3603
2015,DL,3607
2015,DL,3629
2015,AA,3638
2015,AA,3644
2015,UA,3648
2015,UA,3653
2015,UA,3653
2015,DL,3660
2015,UA,3660
2015,DL,3666
2015,DL,3676
2015,DL,3681
2015,AA,3682
2015,UA,3685
2015,UA,3688
2015,UA,3698
2015,UA,3703
2015,AA,3708
2015,UA,3714
2015,UA,3722
2015,AA,3723
2015,UA,3727
2015,DL,3727
2015,AA,3733
2015,UA,3734
2015,UA,3735
2015,AA,3735
2015,AA,3746
2015,UA,3747
2015,UA,3753
2015,UA,3757
2015,UA,3758
2015,UA,3760
2015,UA,3764
2015,UA,3773
2015,UA,3775
2015,DL,3778
2015,AA,3782
2015,AA,3786
2015,UA,3787
2015,UA,3791
2015,DL,3802
2015,DL,3802
2015,UA,3808
2015,UA,3815
2015,AA,3819
2015,AA,3826
2015,UA,3827
2015,AA,3829
2015,DL,3829
2015,UA,3836
2015,UA,3842
2015,UA,3843
2015,AA,3849
2015,UA,3854
2015,DL,3864
2015,DL,3868
2015,UA,3871
2015,UA,3876
2015,DL,3888
2015,AA,3889
2015,DL,3899
2015,UA,3910
2015,DL,3916
2015,UA,3917
2015,UA,3919
2015,UA,3937
2015,UA,3938
2015,AA,3940
2015,DL,3940
2015,UA,3946
2015,UA,3948
2015,DL,3950
2015,UA,3951
2015,UA,3951
2015,UA,3951
2015,AA,3969
2015,AA,3972
2015,UA,3979
2015,DL,3980
2015,UA,3985
2015,DL,3985
2015,UA,3986
2015,UA,3995
2015,UA,3996
2015,UA,4000
2015,UA,4002
2015,DL,4006
2015,UA,4008
2015,DL,4009
2015,UA,4013
2015,AA,4015
2015,DL,4017
2015,UA,4023
2015,UA,4027
2015,UA,4027
2015,AA,4030
2015,AA,4032
2015,UA,4040
2015,AA,4043
2015,UA,4045
2015,DL,4047
2015,AA,4048
2015,UA,4048
2015,AA,4055
2015,AA,4057
2015,UA,4060
2015,UA,4062
2015,UA,4062
2015,AA,4080
2015,DL,4081
2015,UA,4391
2015,AA,4087
2015,UA,4089
2015,AA,4094
2015,UA,4103
2015,UA,4104
2015,AA,4106
2015,AA,4112
2015,AA,4113
2015,DL,4121
2015,AA,4123
2015,AA,4128
2015,UA,4131
2015,DL,4132
2015,DL,4140
2015,UA,4150
2015,AA,4151
2015,UA,4154
2015,DL,4159
2015,UA,4165
2015,AA,4167
2015,UA,4169
2015,AA,4171
2015,AA,4176
2015,AA,4179
2015,DL,4183
2015,UA,4190
2015,AA,4194
2015,UA,4195
2015,AA,4198
2015,AA,4206
2015,AA,4216
2015,AA,4223
2015,AA,4233
2015,AA,4233
2015,UA,4233
2015,AA,4236
2015,DL,4242
2015,UA,4242
2015,DL,4244
2015,AA,4244
2015,AA,4250
2015,DL,4253
2015,UA,4267
2015,AA,4268
2015,UA,4272
2015,AA,4273
2015,DL,4277
2015,DL,4283
2015,DL,4285
2015,AA,4287
2015,AA,4294
2015,DL,4299
2015,DL,4308
2015,AA,4320
2015,UA,4323
2015,DL,4337
2015,AA,4338
2015,UA,4342
2015,AA,4348
2015,AA,4349
2015,AA,4351
2015,AA,4357
2015,UA,4357
2015,DL,4365
2015,UA,4365
2015,UA,4371
2015,AA,4371
2015,UA,4373
2015,AA,4375
2015,UA,4376
2015,DL,4379
2015,UA,4383
2015,AA,4387
2015,AA,4406
2015,UA,4409
2015,AA,4416
2015,AA,4418
2015,DL,4421
2015,UA,4423
2015,UA,4425
2015,AA,4429
2015,DL,4430
2015,DL,4431
2015,AA,4432
2015,AA,4432
2015,UA,4436
2015,UA,4438
2015,DL,4456
2015,UA,4456
2015,AA,4457
2015,UA,4457
2015,AA,4460
2015,UA,4461
2015,UA,4465
2015,AA,4472
2015,AA,4473
2015,UA,4482
2015,UA,4482
2015,AA,4483
2015,UA,4484
2015,AA,4487
2015,UA,4488
2015,DL,4490
2015,DL,4490
2015,DL,4490
2015,DL,4493
2015,AA,4497
2015,UA,4498
2015,UA,4499
2015,AA,4500
2015,AA,4504
2015,AA,4508
2015,DL,4511
2015,AA,4515
2015,AA,4515
2015,UA,4534
2015,AA,4535
2015,DL,4549
2015,AA,4550
2015,AA,4550
2015,UA,4555
2015,UA,4559
2015,AA,4561
2015,AA,4564
2015,AA,4564
2015,AA,4573
2015,UA,4573
2015,AA,4575
2015,AA,4578
2015,AA,4583
2015,UA,4585
2015,UA,4587
2015,UA,4587
2015,DL,4596
2015,DL,4602
2015,AA,4604
2015,DL,4610
2015,UA,4610
2015,AA,4611
2015,AA,4613
2015,AA,4619
2015,UA,4625
2015,DL,4625
2015,UA,4634
2015,UA,4634
2015,AA,4637
2015,UA,4639
2015,AA,4643
2015,DL,4649
2015,AA,4650
2015,AA,4658
2015,UA,4676
2015,UA,4680
2015,UA,4682
2015,DL,4689
2015,DL,4689
2015,AA,4691
2015,DL,4702
2015,AA,4704
2015,AA,4711
2015,AA,4714
2015,UA,4715
2015,DL,4722
2015,UA,4723
2015,UA,4724
2015,AA,4736
2015,AA,4738
2015,DL,4744
2015,AA,4746
2015,AA,4750
2015,DL,4760
2015,DL,4760
2015,UA,4763
2015,AA,4773
2015,DL,4786
2015,UA,4789
2015,UA,4790
2015,UA,4793
2015,DL,4794
2015,UA,4794
2015,AA,4795
2015,AA,4801
2015,UA,4801
2015,DL,4802
2015,UA,4804
2015,UA,4806
2015,DL,4810
2015,UA,4814
2015,DL,4818
2015,UA,4820
2015,DL,4844
2015,AA,4845
2015,UA,4851
2015,UA,4854
2015,UA,4855
2015,DL,4856
2015,AA,4860
2015,DL,4864
2015,UA,4864
2015,AA,4867
2015,DL,4867
2015,AA,4868
2015,UA,4868
2015,UA,4871
2015,AA,4874
2015,AA,4876
2015,DL,4878
2015,DL,4879
2015,AA,4882
2015,UA,4886
2015,DL,4891
2015,DL,4897
2015,UA,4899
2015,AA,4900
2015,UA,4903
2015,DL,4904
2015,DL,4907
2015,DL,4912
2015,AA,4914
2015,AA,4918
2015,DL,4919
2015,DL,4923
2015,AA,4926
2015,AA,4930
2015,UA,4931
2015,UA,4932
2015,AA,4938
2015,AA,4941
2015,DL,4942
2015,AA,4959
2015,UA,4960
2015,UA,4961
2015,AA,4967
2015,DL,4969
2015,DL,4970
2015,AA,4973
2015,AA,4982
2015,UA,4983
2015,AA,4986
2015,UA,4988
2015,UA,4995
2015,UA,4997
2015,AA,4999
2015,AA,5008
2015,DL,5009
2015,AA,5011
2015,AA,5019
2015,UA,5021
2015,UA,5025
2015,UA,5026
2015,DL,5029
2015,UA,5031
2015,AA,5032
2015,DL,5033
2015,UA,5035
2015,UA,5035
2015,AA,5035
2015,AA,5043
2015,DL,5044
2015,AA,5046
2015,DL,5052
2015,AA,5058
2015,UA,5061
2015,AA,5061
2015,UA,5069
2015,DL,5073
2015,DL,5074
2015,AA,5075
2015,AA,5078
2015,AA,5079
2015,AA,5080
2015,DL,5084
2015,UA,5088
2015,UA,5088
2015,UA,5098
2015,AA,5103
2015,UA,5105
2015,UA,5105
2015,DL,5107
2015,UA,5120
2015,AA,5123
2015,UA,5124
2015,AA,5127
2015,AA,5128
2015,DL,5128
2015,UA,5129
2015,AA,5140
2015,DL,5143
2015,AA,5157
2015,DL,5162
2015,UA,5170
2015,UA,5178
2015,AA,5179
2015,UA,5181
2015,UA,5182
2015,DL,5184
2015,AA,5188
2015,DL,5188
2015,AA,5192
2015,AA,5193
2015,AA,5195
2015,AA,5197
2015,UA,5199
2015,DL,5203
2015,UA,5211
2015,UA,5212
2015,DL,5218
2015,UA,5221
2015,UA,5222
2015,DL,5226
2015,AA,5226
2015,UA,5237
2015,DL,5238
2015,UA,5240
2015,DL,5241
2015,DL,5241
2015,AA,5243
2015,AA,5245
2015,UA,5247
2015,UA,5250
2015,UA,5252
2015,AA,5253
2015,DL,5253
2015,AA,5266
2015,AA,5272
2015,DL,5275
2015,DL,5278
2015,AA,5281
2015,DL,5282
2015,DL,5283
2015,AA,5284
2015,DL,5293
2015,AA,5299
2015,UA,5301
2015,UA,5311
2015,UA,5312
2015,DL,5314
2015,AA,5316
2015,AA,5318
2015,UA,5320
2015,UA,5321
2015,DL,5324
2015,DL,5324
2015,DL,5325
2015,AA,5329
2015,DL,5334
2015,AA,5337
2015,AA,5338
2015,UA,5338
2015,DL,5342
2015,AA,5347
2015,UA,5347
2015,UA,5347
2015,DL,5348
2015,DL,5351
2015,DL,5351
2015,AA,5354
2015,UA,5356
2015,UA,5358
2015,UA,5363
2015,UA,5377
2015,AA,5377
2015,DL,5380
2015,AA,5383
2015,DL,5383
2015,DL,5385
2015,DL,5386
2015,AA,5389
2015,DL,5391
2015,DL,5411
2015,UA,5413
2015,AA,5414
2015,DL,5414
2015,UA,5414
2015,UA,5419
2015,AA,5420
2015,UA,5430
2015,UA,5430
2015,UA,5431
2015,UA,5441
2015,AA,5442
2015,AA,5442
2015,UA,5443
2015,UA,5445
2015,DL,5447
2015,DL,5454
2015,AA,5473
2015,AA,5474
2015,AA,5476
2015,AA,5476
2015,DL,5476
2015,UA,5478
2015,DL,5480
2015,AA,5480
2015,AA,5481
2015,AA,5489
2015,DL,5489
2015,DL,5496
2015,DL,5496
2015,AA,5501
2015,UA,5503
2015,DL,5504
2015,DL,5510
2015,UA,5511
2015,UA,5522
2015,DL,5536
2015,UA,5536
2015,AA,5539
2015,AA,5540
2015,DL,5545
2015,AA,5555
2015,AA,5558
2015,DL,5560
2015,UA,5563
2015,UA,5563
2015,DL,5564
2015,UA,5566
2015,DL,5572
2015,UA,5579
2015,UA,5583
2015,UA,5592
2015,AA,5592
2015,UA,5602
2015,AA,5604
2015,DL,5607
2015,AA,5613
2015,AA,5615
2015,UA,5616
2015,UA,5622
2015,UA,5623
2015,AA,5624
2015,DL,5629
2015,DL,5629
2015,DL,5636
2015,DL,5639
2015,AA,5640
2015,AA,5642
2015,AA,5644
2015,UA,5649
2015,UA,5652
2015,AA,5652
2015,DL,5656
2015,AA,5656
2015,UA,5667
2015,DL,5670
2015,DL,5675
2015,UA,5676
2015,UA,5676
2015,DL,5679
2015,DL,5687
2015,AA,5689
2015,AA,5700
2015,UA,5702
2015,DL,5708
2015,UA,5716
2015,AA,5716
2015,AA,5717
2015,UA,5723
2015,AA,5723
2015,UA,5726
2015,DL,5727
2015,UA,5728
2015,DL,5731
2015,AA,5743
2015,DL,5743
2015,AA,5747
2015,DL,5748
2015,UA,5760
2015,UA,5765
2015,AA,5765
2015,UA,5769
2015,DL,5770
2015,DL,5772
2015,UA,5776
2015,UA,5782
2015,UA,5783
2015,AA,5785
2015,UA,5785
2015,AA,5788
2015,DL,5791
2015,UA,5798
2015,AA,5798
2015,UA,5803
2015,DL,5806
2015,AA,5811
2015,UA,5814
2015,DL,5815
2015,UA,5815
2015,AA,5826
2015,UA,5829
2015,DL,5829
2015,UA,5832
2015,AA,5835
2015,UA,5839
2015,UA,5840
2015,AA,5841
2015,DL,5843
2015,UA,5844
2015,AA,5846
2015,DL,5860
2015,DL,5864
2015,DL,5865
2015,UA,5866
2015,UA,5868
2015,AA,5869
2015,DL,5871
2015,DL,5872
2015,UA,5874
2015,AA,5880
2015,DL,5882
2015,DL,5882
2015,AA,5884
2015,DL,5892
2015,DL,5894
2015,AA,5895
2015,DL,5896
2015,UA,5897
2015,DL,5898
2015,AA,5902
2015,UA,5909
2015,DL,5913
2015,AA,5919
2015,AA,5921
2015,UA,5921
2015,UA,5922
2015,UA,5925
2015,AA,5925
2015,AA,5926
2015,AA,5928
2015,UA,5931
2015,DL,5936
2015,AA,5939
2015,UA,5944
2015,AA,5949
2015,AA,5952
2015,DL,5954
2015,UA,5955
2015,AA,5956
2015,AA,5957
2015,DL,5958
2015,UA,5958
2015,DL,5962
2015,AA,5962
2015,DL,5964
2015,DL,5969
2015,AA,5970
2015,AA,5970
2015,UA,5977
2015,AA,5981
2015,AA,5981
