Year,Carrier,Total
2019,DL,8020
2019,MU,569
2019,HA,23470
2019,NH,12191
2019,KE,19031
2019,HA,10368
2019,OZ,8615
2019,JL,19307
2019,HA,13855
2019,DL,11135
2019,D7,18113
2019,TR,9214
2019,UA,2840
2019,JQ,5643
2019,VJT,4
2019,PR,9983
2019,FJ,462
2019,JL,11313
2019,DL,7445
2019,JL,41073
2019,KE,13905
2019,HA,14156
2019,DL,11807
2019,NH,11565
2019,UA,13602
2019,NQ,11835
2019,CA,5321
2019,HA,1445
2019,MU,10582
2019,QF,10832
2019,HA,9966
2019,JQ,6384
2019,VJT,4
2019,CI,2207
2019,VJT,4
2019,WS,233
2019,AC,17523
2019,WS,18183
2019,14Q,11
2019,WS,4077
2019,AC,767
2019,WN,6304
2019,WN,13601
2019,WN,8231
2019,WN,999
2019,WN,13383
2019,WN,6466
2019,WN,6895
2019,WN,8474
2019,VJT,2
2019,27Q,9
2019,VJT,1
2019,VJT,4
2019,27Q,4
2019,04Q,10
2019,04Q,9
2019,DL,50
2019,CAZ,2
2019,SA,7546
2019,ET,14750
2019,KL,9240
2019,UA,5722
2019,0J,3
2019,UA,1106
2019,EY,9980
2019,X9,1429
2019,AV,6307
2019,UA,11189
2019,AF,13995
2019,UA,8175
2019,DL,899
2019,UA,10036
2019,AT,2809
2019,SK,5969
2019,AI,5861
2019,QR,11105
2019,EI,3534
2019,UA,3290
2019,EK,17704
2019,UA,218
2019,LH,13412
2019,UA,19550
2019,UA,986
2019,VJT,4
2019,UA,9364
2019,UA,4185
2019,CX,6570
2019,KE,12141
2019,TK,13767
2019,SV,3425
2019,FI,6621
2019,CX,180
2019,BA,21259
2019,VS,5969
2019,UA,18810
2019,UA,951
2019,UA,5928
2019,SVW,16
2019,LH,3860
2019,UA,9618
2019,UA,127
2019,YV,583
2019,NH,9464
2019,UA,9327
2019,CA,6612
2019,UA,9211
2019,UA,1048
2019,CM,15238
2019,UA,12144
2019,SV,3491
2019,TA,20871
2019,Q6,3126
2019,SVW,16
2019,UA,538
2019,UA,1161
2019,VJT,6
2019,SU,1330
2019,2RQ,4
2019,UA,462
2019,OS,5509
2019,AC,91
2019,EV,447
2019,YV,8808
2019,PD,3589
2019,QK,1589
2019,EV,394
2019,YV,3273
2019,C5,1829
2019,DL,47
2019,ZX,6102
2019,YV,11495
2019,UA,7720
2019,CAZ,1
2019,SA,2963
2019,YV,2205
2019,EV,4004
2019,NZ,10830
2019,KL,9614
2019,UA,9594
2019,UA,714
2019,OO,57
2019,YV,10624
2019,UA,12720
2019,UA,1215
2019,UA,15593
2019,AF,7631
2019,UA,36805
2019,NK,2307
2019,EV,2107
2019,UA,2027
2019,QR,11096
2019,EK,16591
2019,UA,14095
2019,LH,16059
2019,UA,10676
2019,UA,774
2019,UA,9926
2019,YV,6084
2019,Y4,3848
2019,UA,10111
2019,UA,10567
2019,UA,16384
2019,NK,2124
2019,UA,1171
2019,YV,3034
2019,TK,10976
2019,UA,77
2019,BA,12256
2019,UA,14999
2019,UA,9632
2019,UA,17741
2019,SQ,5201
2019,UA,917
2019,AM,338
2019,UA,33345
2019,5D,8548
2019,4O,8289
2019,UA,3311
2019,UA,7637
2019,EV,2385
2019,YV,17498
2019,VB,4736
2019,4O,3224
2019,UA,6105
2019,YV,898
2019,UP,278
2019,UA,2131
2019,NH,11236
2019,UA,11057
2019,EV,2462
2019,EV,2406
2019,CA,9568
2019,UA,6476
2019,CA,1281
2019,UA,19497
2019,UA,1021
2019,UA,13601
2019,YV,292
2019,UA,6757
2019,TA,4024
2019,UA,16937
2019,NK,2651
2019,UA,7152
2019,NK,3085
2019,UA,10754
2019,DL,149
2019,UA,15405
2019,YV,806
2019,UA,24887
2019,GL,103
2019,YV,4530
2019,UA,9288
2019,EV,2034
2019,UA,4308
2019,BR,13857
2019,UA,6006
2019,EV,2370
2019,UA,7917
2019,NLQ,3
2019,KV,4852
2019,UA,8733
2019,UA,13846
2019,QK,7237
2019,WS,10234
2019,AC,10958
2019,UA,12578
2019,YV,3318
2019,KV,509
2019,YV,3631
2019,YV,504
2019,5D,156
2019,YV,11694
2019,VJT,3
2019,14Q,2
2019,DL,2985
2019,WN,1037
2019,DL,1153
2019,SY,247
2019,SY,2683
2019,ZX,3111
2019,KX,45
2019,ZX,2120
2019,DL,5565
2019,RJ,4668
2019,KL,26607
2019,DL,16416
2019,DY,11843
2019,DL,792
2019,AA,5924
2019,B6,2821
2019,DY,2203
2019,DL,8289
2019,B6,17613
2019,EY,17522
2019,DL,10673
2019,AA,9715
2019,DL,5014
2019,AA,5471
2019,B6,4267
2019,JU,2599
2019,B6,14935
2019,AV,28115
2019,AI,3297
2019,DL,7650
2019,SN,8856
2019,LO,1655
2019,MS,14116
2019,CZ,19968
2019,1BQ,253
2019,AF,55092
2019,DL,11027
2019,AA,9546
2019,DY,17512
2019,HU,3278
2019,DL,18150
2019,AA,20071
2019,B6,15941
2019,4O,7775
2019,AT,8045
2019,DY,3854
2019,AV,2011
2019,B6,5160
2019,HU,3299
2019,B6,3024
2019,AI,16289
2019,QR,22274
2019,EI,25249
2019,DL,10733
2019,EW,3523
2019,EK,41787
2019,AR,11420
2019,AA,12170
2019,AZ,24610
2019,DL,6584
2019,D8,7110
2019,MF,5579
2019,LH,21551
2019,SQ,12175
2019,DL,7451
2019,KX,3642
2019,B6,7065
2019,Y4,2318
2019,BW,7563
2019,DL,5027
2019,AA,9582
2019,B6,5568
2019,DL,12135
2019,AA,12992
2019,JJ,15069
2019,O6,8103
2019,TA,3571
2019,LX,6442
2019,XL,11008
2019,B6,4316
2019,AY,10653
2019,CX,33105
2019,JL,9701
2019,NH,7866
2019,KE,32936
2019,OZ,15436
2019,TK,30498
2019,SV,5639
2019,SA,9766
2019,PS,9505
2019,FI,10078
2019,DL,3902
2019,BW,4034
2019,DL,6320
2019,B6,16200
2019,KU,10601
2019,0Q,3
2019,BA,434
2019,BA,9048
2019,DI,34053
2019,BA,80736
2019,VS,61293
2019,DL,18091
2019,AA,32412
2019,LA,15040
2019,B6,5534
2019,TP,10933
2019,DL,3907
2019,DL,4176
2019,B6,1686
2019,IB,27701
2019,DL,4722
2019,AA,7831
2019,DY,6927
2019,VS,10044
2019,MT,7267
2019,BW,4715
2019,DL,9161
2019,B6,12208
2019,AV,5296
2019,AM,31415
2019,DL,9878
2019,B6,5799
2019,VB,3532
2019,4O,20989
2019,PR,8963
2019,5D,3407
2019,LH,6732
2019,AZ,6667
2019,DL,10847
2019,AA,3955
2019,EK,14665
2019,IG,4971
2019,DL,13409
2019,B6,13480
2019,KQ,5744
2019,JL,9294
2019,NH,8444
2019,AF,10400
2019,DY,7649
2019,DL,471
2019,B6,9342
2019,CA,24963
2019,DL,6874
2019,B6,8743
2019,VJT,7
2019,27Q,6
2019,B6,7307
2019,BW,14376
2019,B6,6718
2019,D8,7468
2019,CM,23565
2019,DL,16112
2019,B6,16819
2019,MU,28145
2019,SV,5008
2019,LR,6452
2019,TA,7255
2019,Q6,2134
2019,TA,1594
2019,LA,14213
2019,DL,24377
2019,B6,39957
2019,DL,574
2019,DL,643
2019,AA,991
2019,BA,301
2019,EI,5620
2019,DL,182
2019,DL,24614
2019,B6,44250
2019,BW,727
2019,SU,26797
2019,DL,7689
2019,AA,1254
2019,B6,6940
2019,BW,671
2019,HY,2715
2019,LY,20073
2019,DL,13523
2019,CI,4988
2019,BR,16277
2019,B6,6990
2019,OS,5049
2019,LO,9336
2019,9E,4994
2019,MQ,3918
2019,CX,7563
2019,DL,51
2019,WS,5521
2019,9E,8763
2019,MQ,3860
2019,0Q,4
2019,VJT,7
2019,DL,8852
2019,LX,15156
2019,DL,1947
2019,HA,4854
2019,JL,6851
2019,AC,4173
2019,WS,8996
2019,I4,16
2019,IFQ,4
2019,F9,2059
2019,DE,5254
2019,VJT,1
2019,Y4,6469
2019,4O,6105
2019,JJ,3838
2019,KE,9439
2019,VJT,5
2019,BA,5392
2019,VS,12179
2019,DI,9333
2019,BA,16082
2019,AM,8585
2019,VB,5078
2019,Y4,6215
2019,4O,5808
2019,5D,252
2019,4O,3730
2019,HU,2641
2019,CM,5277
2019,F9,603
2019,14Q,8
2019,AC,363
2019,WS,4421
2019,07Q,3375
2019,RV,5688
2019,WS,2294
2019,RV,13495
2019,AC,833
2019,WS,17525
2019,14Q,20
2019,RV,12483
2019,WS,2552
2019,07Q,1136
2019,WS,2426
2019,WS,23271
2019,SY,126
2019,RV,6764
2019,WS,15729
2019,RV,24945
2019,ET,1154
2019,Y4,2495
2019,AA,13905
2019,NZ,30257
2019,KL,13923
2019,DL,6254
2019,SK,6897
2019,VJT,4
2019,VJT,3
2019,EY,3813
2019,DY,6248
2019,5D,2227
2019,Y4,3153
2019,4O,4325
2019,QF,15394
2019,VA,11022
2019,AV,11770
2019,DL,1099
2019,AA,991
2019,CZ,31864
2019,AF,32131
2019,DL,5427
2019,TN,3358
2019,DY,12173
2019,HU,2804
2019,WN,1706
2019,DL,8860
2019,UA,8763
2019,4O,4525
2019,DY,3913
2019,HU,2752
2019,VJT,5
2019,HU,2997
2019,Y4,1012
2019,QR,11351
2019,EI,5254
2019,EK,18426
2019,AA,5540
2019,VJT,9
2019,AZ,1842
2019,LH,24770
2019,AM,11242
2019,AS,8689
2019,VB,4913
2019,Y4,29186
2019,4O,10144
2019,VJT,5
2019,AA,7132
2019,LR,6035
2019,DL,10016
2019,Q6,2299
2019,GEQ,5
2019,3U,4173
2019,CX,41290
2019,AA,12917
2019,HX,16615
2019,AM,137
2019,DL,14368
2019,NH,11063
2019,AA,14415
2019,KE,37495
2019,OZ,44605
2019,TK,16210
2019,SV,2825
2019,JL,9404
2019,VJT,2
2019,KFQ,3
2019,DI,16006
2019,BA,37627
2019,VS,21424
2019,AA,17587
2019,NZ,15227
2019,UA,8971
2019,LA,8340
2019,LP,11629
2019,DL,1027
2019,AS,7076
2019,VJT,6
2019,AS,6349
2019,IB,750
2019,DY,3168
2019,QF,23177
2019,UA,11205
2019,VA,8804
2019,AM,36270
2019,DL,6066
2019,AA,6189
2019,Y4,8642
2019,4O,11753
2019,Y4,4344
2019,PR,34961
2019,5D,3281
2019,LH,11196
2019,VJT,8
2019,27Q,15
2019,AS,6827
2019,CP,343
2019,FJ,11095
2019,MU,3590
2019,VJT,1
2019,JL,11332
2019,SQ,11586
2019,NH,17883
2019,AA,11421
2019,UA,12030
2019,Y4,1816
2019,DY,3106
2019,CA,39795
2019,AA,11572
2019,VJT,12
2019,AF,5437
2019,TN,15946
2019,CM,21178
2019,DL,10248
2019,AA,10877
2019,MU,26509
2019,UA,11485
2019,WN,5828
2019,DL,7588
2019,AS,6823
2019,CP,3760
2019,4O,2512
2019,NZ,1276
2019,LR,8101
2019,TA,14859
2019,DL,7726
2019,Q6,2720
2019,LA,9350
2019,CZ,6261
2019,SQ,8248
2019,WN,5586
2019,DL,12904
2019,AA,6529
2019,AS,9425
2019,4O,1690
2019,DL,10041
2019,AS,3379
2019,VJT,5
2019,0BQ,2
2019,SU,11390
2019,QF,21859
2019,DL,13827
2019,AA,13506
2019,UA,9668
2019,VA,14080
2019,CA,3349
2019,MF,4917
2019,KFQ,3
2019,LY,5118
2019,3U,4482
2019,CI,16527
2019,BR,45150
2019,Y4,689
2019,OS,6958
2019,LO,3940
2019,HU,349
2019,MF,5418
2019,WS,7186
2019,AC,156
2019,AC,14741
2019,AC,37052
2019,DL,59
2019,WS,23482
2019,OO,3859
2019,CP,7462
2019,14Q,12
2019,AC,11792
2019,WS,14846
2019,14Q,1
2019,AC,43416
2019,DL,50
2019,WS,7555
2019,Y4,3340
2019,AS,7338
2019,AS,4862
2019,LX,14676
2019,27Q,4
2019,02Q,498
2019,VJT,5
2019,AA,595
2019,27Q,1
2019,27Q,3
2019,9E,3750
2019,9E,9090
2019,MQ,6194
2019,C5,46
2019,YX,76
2019,KV,22542
2019,AC,58982
2019,WS,30141
2019,MQ,5018
2019,YX,4513
2019,DL,56
2019,AC,3088
2019,WS,8085
2019,KAH,103
2019,R0,255
2019,KAH,502
2019,VJT,4
2019,MQ,19
2019,27Q,2
2019,DL,1347
2019,F9,3754
2019,GL,715
2019,GL,330
2019,ZX,1548
2019,DL,6246
2019,DY,3574
2019,AV,6871
2019,B6,6376
2019,NK,4585
2019,G3,6866
2019,DL,112
2019,DY,2330
2019,DL,8509
2019,B6,5387
2019,AD,2611
2019,NK,1590
2019,EI,5843
2019,EK,8236
2019,3M,214
2019,JJ,2802
2019,G3,6247
2019,LH,18050
2019,Y4,1982
2019,JJ,7687
2019,DL,10401
2019,JJ,18051
2019,LR,1389
2019,NK,1535
2019,B6,4038
2019,FI,6045
2019,BA,14459
2019,VS,23793
2019,DI,9846
2019,LP,8536
2019,TQQ,5683
2019,VS,17852
2019,WN,4785
2019,UA,164
2019,B6,5239
2019,NK,92
2019,NK,1333
2019,AM,9183
2019,5D,147
2019,B6,9708
2019,Y4,3224
2019,4O,6144
2019,3M,536
2019,UP,4452
2019,B6,3621
2019,DY,3954
2019,B6,1779
2019,BW,2275
2019,CM,37280
2019,NK,3083
2019,AD,2533
2019,TA,3002
2019,NK,1213
2019,NK,1089
2019,B6,8468
2019,NK,3832
2019,B6,10365
2019,NK,5680
2019,UA,110
2019,AD,13242
2019,WS,2208
2019,07Q,1146
2019,AC,4047
2019,TS,887
2019,WS,3601
2019,WG,815
2019,AC,7083
2019,WS,3493
2019,TS,1921
2019,TS,438
2019,WG,846
2019,WS,1258
2019,TS,4011
2019,RV,16529
2019,WS,1283
2019,WS,3841
2019,07Q,1606
2019,WG,1134
2019,WS,1071
2019,WS,1030
2019,WS,9468
2019,WS,881
2019,DL,51
2019,TS,3643
2019,WS,22570
2019,WG,6096
2019,RV,48579
2019,8R,642
2019,Y4,4012
2019,WN,9082
2019,Y4,1737
2019,27Q,6
2019,Y4,4858
2019,WN,6788
2019,Y4,7077
2019,WN,7012
2019,WN,1813
2019,27Q,5
2019,27Q,4
2019,PD,6349
2019,AC,49
2019,AC,38
2019,DL,46
2019,27Q,6
2019,Y4,2709
2019,Y4,1554
2019,ZX,1649
2019,KL,5882
2019,OR,1897
2019,AA,10918
2019,SK,1398
2019,PY,642
2019,AA,19371
2019,AV,4844
2019,AA,5926
2019,AA,12762
2019,AA,6219
2019,JJ,2110
2019,AA,17146
2019,15Q,7
2019,9V,7225
2019,AV,34926
2019,AA,18829
2019,4C,7821
2019,AA,2584
2019,AA,7805
2019,G3,6611
2019,AA,11327
2019,AA,3454
2019,AA,11186
2019,WL,2691
2019,1BQ,2225
2019,AF,23411
2019,AA,13147
2019,VJT,4
2019,AA,40659
2019,AV,6192
2019,AA,6719
2019,AA,5055
2019,SK,5960
2019,AV,6225
2019,AA,6526
2019,AA,13781
2019,KX,183
2019,YX,3012
2019,QR,12698
2019,EI,4796
2019,EW,4576
2019,MQ,3400
2019,27Q,4
2019,AR,18704
2019,AA,34785
2019,4M,14673
2019,LF,2
2019,AZ,12124
2019,YX,509
2019,JJ,4810
2019,G3,6523
2019,YX,7162
2019,2LQ,51
2019,LH,13220
2019,AA,16916
2019,KX,6009
2019,Y4,1674
2019,PY,2023
2019,AA,3591
2019,9E,47
2019,YX,5633
2019,AA,18045
2019,JJ,7104
2019,VJT,3
2019,AA,7436
2019,VJT,2
2019,DL,133
2019,AA,27806
2019,JJ,35214
2019,O6,10433
2019,TA,2748
2019,AA,20995
2019,AA,17923
2019,0QQ,55
2019,DL,10344
2019,AA,37059
2019,YX,57
2019,27Q,4
2019,AY,5816
2019,AA,6725
2019,TK,13778
2019,AA,18585
2019,VJT,4
2019,BA,53330
2019,VS,19621
2019,AA,14342
2019,AA,18397
2019,LP,23610
2019,TQQ,12203
2019,AA,6512
2019,YX,3165
2019,0QQ,58
2019,TP,13288
2019,VJT,5
2019,2UQ,2
2019,IB,20030
2019,AA,12704
2019,UX,10607
2019,AA,5200
2019,JJ,1001
2019,AA,4294
2019,1BQ,2239
2019,DL,157
2019,AA,19174
2019,AV,7031
2019,AA,12681
2019,VH,1942
2019,AA,139
2019,AM,14080
2019,AA,22841
2019,Y4,3754
2019,4O,8488
2019,TA,3647
2019,AA,21985
2019,9E,58
2019,MQ,28
2019,YX,3438
2019,2LQ,5
2019,YX,2500
2019,YX,2567
2019,LH,20399
2019,AA,10352
2019,AA,7661
2019,IG,6612
2019,UP,9116
2019,AA,7128
2019,YX,18513
2019,27Q,12
2019,SK,3060
2019,AF,2432
2019,AA,15941
2019,AA,1565
2019,AA,6834
2019,YX,6699
2019,AA,10818
2019,BW,5977
2019,AA,18369
2019,YX,508
2019,CM,44616
2019,AA,13758
2019,GL,166
2019,YX,3806
2019,LA,2260
2019,AA,24585
2019,GL,169
2019,JJ,3246
2019,AA,1044
2019,YX,227
2019,TA,4161
2019,AA,7706
2019,TA,4057
2019,AA,9035
2019,LA,29723
2019,AA,16063
2019,02Q,54
2019,AA,32971
2019,UA,94
2019,AA,23905
2019,AA,10499
2019,GL,121
2019,VH,685
2019,AA,6983
2019,JJ,1508
2019,AA,7576
2019,VJT,1
2019,AA,933
2019,SU,7724
2019,AA,8238
2019,AA,6169
2019,VJT,2
2019,LY,5154
2019,AA,16887
2019,AA,11391
2019,AA,4910
2019,AA,7377
2019,07Q,598
2019,WG,1303
2019,WG,2612
2019,AA,8439
2019,WG,3855
2019,RV,11534
2019,07Q,1136
2019,AC,511
2019,AA,19589
2019,WS,7260
2019,07Q,1391
2019,WG,3293
2019,RV,34011
2019,LX,22746
2019,VJT,3
2019,UP,729
2019,2LQ,17
2019,DL,1286
2019,GL,254
2019,Y4,974
2019,GL,92
2019,OO,42
2019,ZX,1943
2019,PD,514
2019,2LQ,16
2019,2LQ,423
2019,2LQ,2
2019,17Q,1
2019,KL,5458
2019,DL,22905
2019,DL,1389
2019,SY,1430
2019,SY,1197
2019,DL,10538
2019,DL,27802
2019,SY,14258
2019,DL,3594
2019,SY,2420
2019,DL,1201
2019,DL,10718
2019,SY,1075
2019,DL,192
2019,DL,6159
2019,DL,4226
2019,SY,4063
2019,DL,7653
2019,SY,7636
2019,DL,3758
2019,SY,2556
2019,DL,998
2019,DL,13474
2019,SY,12324
2019,DL,9459
2019,SY,7010
2019,DL,8194
2019,SY,4788
2019,SY,714
2019,AC,92
2019,DL,5219
2019,OO,2774
2019,9E,2089
2019,DL,12063
2019,DL,11342
2019,OO,6504
2019,OO,5697
2019,DL,6234
2019,OO,3192
2019,DL,408
2019,9E,4672
2019,G7,2350
2019,KV,6848
2019,DL,1154
2019,SY,1371
2019,SY,733
2019,DL,413
2019,BA,5972
2019,CM,1977
2019,GL,165
2019,AC,391
2019,KV,5842
2019,PD,271
2019,DY,4169
2019,Y4,2170
2019,DY,3649
2019,Y4,7420
2019,DI,7023
2019,Y4,4895
2019,Y4,4851
2019,WN,4772
2019,WN,3736
2019,VJT,7
2019,14Q,5
2019,VJT,2
2019,WS,3693
2019,AC,15430
2019,WS,15924
2019,AC,4620
2019,WS,10691
2019,ZX,672
2019,Y4,7573
2019,CI,12361
2019,GEQ,18
2019,36Q,6
2019,15Q,1
2019,VJT,1
2019,VJT,2
2019,VJT,5
2019,VJT,8
2019,15Q,7
2019,NLQ,8
2019,27Q,7
2019,2LQ,4
2019,ET,4366
2019,NZ,4619
2019,RJ,8708
2019,KL,7280
2019,UA,5473
2019,SK,4892
2019,AA,1019
2019,UA,3666
2019,EY,14491
2019,OO,2321
2019,AV,2580
2019,UA,5557
2019,LO,376
2019,UA,5987
2019,AF,3193
2019,UA,6797
2019,AA,22051
2019,UA,29325
2019,NK,6798
2019,F9,10220
2019,SK,6299
2019,AA,1155
2019,UA,1243
2019,AI,15559
2019,QR,15265
2019,EI,14133
2019,EK,13128
2019,LH,16221
2019,UA,12003
2019,AA,922
2019,KX,903
2019,UA,1680
2019,AM,7324
2019,Y4,1951
2019,4O,6065
2019,UA,11918
2019,TA,2395
2019,AA,452
2019,CX,11149
2019,UA,8287
2019,NH,7851
2019,Y4,1291
2019,KE,11483
2019,OZ,8119
2019,TK,17428
2019,FI,5871
2019,LO,1454
2019,DI,8408
2019,BA,17300
2019,AA,20758
2019,UA,14263
2019,UA,1289
2019,IB,9511
2019,AA,6474
2019,UA,9204
2019,AM,13207
2019,UA,11251
2019,Y4,6496
2019,4O,8954
2019,OO,4785
2019,LH,9416
2019,UA,8741
2019,AA,1074
2019,UA,4306
2019,OO,1792
2019,JL,8873
2019,NH,9757
2019,AA,3218
2019,UA,7692
2019,UA,11930
2019,HU,5511
2019,AA,836
2019,UA,1225
2019,CM,12140
2019,AA,4023
2019,UA,8955
2019,F9,9014
2019,MU,9930
2019,UA,10336
2019,AA,13022
2019,UA,9779
2019,F9,2279
2019,AA,10652
2019,UA,7237
2019,VB,1000
2019,UA,7558
2019,UA,791
2019,BR,7971
2019,UA,985
2019,LO,9106
2019,OO,3730
2019,EV,2942
2019,AX,1061
2019,OO,4727
2019,EV,2485
2019,YX,1871
2019,G7,1174
2019,KV,8891
2019,AA,6019
2019,UA,6701
2019,QK,3754
2019,OO,2402
2019,EV,2498
2019,UA,3525
2019,OO,7090
2019,AC,24829
2019,UA,24282
2019,OO,4590
2019,EV,2554
2019,MQ,8619
2019,YX,129
2019,G7,251
2019,KV,158
2019,UA,1188
2019,Y4,1146
2019,LX,8168
2019,GL,322
2019,GL,254
2019,2LQ,2
2019,VJT,2
2019,27Q,2
2019,VJT,1
2019,UA,159
2019,AM,63
2019,UP,1605
2019,3M,809
2019,2LQ,6
2019,27Q,2
2019,VJT,3
2019,AC,6134
2019,NLQ,2
2019,VJT,5
2019,27Q,3
2019,AC,14514
2019,2LQ,2
2019,12Q,1
2019,GEQ,1
2019,DL,7605
2019,DL,206
2019,Y4,6136
2019,DL,7046
2019,AS,4951
2019,AS,4893
2019,QX,3666
2019,QK,10548
2019,QK,1659
2019,AA,4930
2019,AA,5439
2019,AA,684
2019,AA,5883
2019,AA,14646
2019,F9,5513
2019,QR,11728
2019,EI,2488
2019,AA,8570
2019,LH,6695
2019,AA,1769
2019,BA,10129
2019,AA,14335
2019,AA,7988
2019,AA,7329
2019,AA,13430
2019,F9,1416
2019,AA,3402
2019,AA,4903
2019,YX,1796
2019,AA,1945
2019,NLQ,10
2019,AA,11504
2019,F9,5011
2019,AA,794
2019,AA,5847
2019,AA,843
2019,AC,52
2019,DL,53
2019,QK,42
2019,9E,45
2019,PT,6360
2019,LH,121
2019,AC,54
2019,DL,94
2019,QK,3330
2019,PT,4425
2019,YX,3331
2019,DL,101
2019,PT,7668
2019,KV,9171
2019,AA,2975
2019,AA,8708
2019,Y4,603
2019,YV,3238
2019,Y4,4186
2019,OO,3011
2019,BA,14604
2019,AA,5668
2019,AA,830
2019,YV,3668
2019,JL,111
2019,AA,14123
2019,AA,19674
2019,AA,5747
2019,WS,12841
2019,YV,3593
2019,WS,1769
2019,WS,3785
2019,RV,3526
2019,AC,7099
2019,AA,8168
2019,WS,8944
2019,AC,45
2019,WS,5100
2019,WS,3953
2019,AC,6770
2019,WS,23661
2019,WS,4180
2019,RV,16113
2019,AA,994
2019,YV,404
2019,2LQ,5
2019,WG,1123
2019,07Q,1187
2019,WG,1274
2019,DL,1363
2019,G4,1765
2019,G4,351
2019,G4,1598
2019,AC,50
2019,AC,45
2019,QK,1186
2019,AC,52
2019,ZX,4063
2019,GL,112
2019,2OQ,1
2019,PH,4117
2019,2OQ,1329
2019,HA,201
2019,2OQ,51
2019,0CQ,1
2019,0J,4
2019,27Q,2
2019,14Q,6
2019,WS,8714
2019,07Q,2029
2019,AC,7338
2019,WS,18170
2019,14Q,16
2019,WS,2851
2019,AC,7123
2019,WS,24081
2019,14Q,1
2019,RV,3661
2019,26Q,11
2019,26Q,10
2019,D8,5161
2019,04Q,1
2019,15Q,2
2019,GEQ,1
2019,EV,48
2019,VJT,8
2019,NLQ,5
2019,10Q,2
2019,DL,6286
2019,DL,1136
2019,F9,2328
2019,AA,7268
2019,F9,841
2019,AA,124
2019,LH,179
2019,F9,1654
2019,AC,52
2019,ZX,4638
2019,CAZ,2
2019,Y4,3485
2019,NLQ,23
2019,OO,53
2019,EW,2942
2019,WS,1118
2019,RV,5363
2019,WS,12451
2019,RV,28241
2019,LH,5056
2019,BA,10844
2019,GEQ,3
2019,JL,9734
2019,WN,1210
2019,AS,2823
2019,WN,6414
2019,AS,7737
2019,QK,10996
2019,14Q,12
2019,WS,7057
2019,AC,170
2019,RV,9526
2019,Y4,1538
2019,4O,1923
2019,WN,170
2019,5D,3783
2019,Y4,3869
2019,4O,8573
2019,4O,2716
2019,GL,322
2019,YV,71
2019,DL,39
2019,KV,2150
2019,DL,13865
2019,AF,3786
2019,DL,6877
2019,DL,3973
2019,AS,7838
2019,EI,3770
2019,EK,17450
2019,LH,10573
2019,DE,5115
2019,Y4,5055
2019,KE,8501
2019,DL,9756
2019,OZ,9852
2019,FI,9071
2019,BA,14733
2019,VS,9285
2019,AM,6519
2019,DL,161
2019,DL,11558
2019,NH,8060
2019,DL,7597
2019,HU,7937
2019,DL,8592
2019,HU,5251
2019,DL,3217
2019,AS,9614
2019,DL,2026
2019,AS,14543
2019,MF,3115
2019,AM,139
2019,BR,17293
2019,QX,4326
2019,OO,3011
2019,QX,9510
2019,AC,75
2019,QX,13185
2019,AS,6383
2019,QK,11144
2019,CP,16783
2019,QX,7007
2019,CP,5865
2019,QX,8937
2019,CP,5929
2019,AC,6445
2019,OR,2579
2019,2TQ,185
2019,2TQ,97
2019,NZ,13714
2019,UA,16064
2019,KL,14564
2019,IB,4171
2019,UA,896
2019,CZ,9521
2019,AF,14874
2019,UA,9014
2019,UA,8356
2019,4O,2828
2019,SK,8771
2019,UA,3827
2019,AI,14752
2019,KL,238
2019,EI,10509
2019,EK,24499
2019,LH,14789
2019,UA,23130
2019,AM,6673
2019,4O,5640
2019,SQ,11232
2019,CX,40812
2019,UA,14269
2019,HX,8590
2019,JL,10459
2019,UA,10739
2019,KE,25203
2019,UA,9390
2019,OZ,16049
2019,TK,17277
2019,FI,3778
2019,UA,6759
2019,BA,28007
2019,VS,18680
2019,UA,19756
2019,VJT,8
2019,QF,5975
2019,AM,15756
2019,UA,13448
2019,PR,18582
2019,LH,16876
2019,FJ,2545
2019,NH,11065
2019,UA,15048
2019,BF,5557
2019,CA,17872
2019,UA,15199
2019,UA,4389
2019,BF,4395
2019,CM,14021
2019,MU,15145
2019,UA,20727
2019,AM,172
2019,AS,8688
2019,UA,7664
2019,TA,12758
2019,SQ,14519
2019,UA,20024
2019,AS,8226
2019,UA,8107
2019,27Q,8
2019,QF,13053
2019,UA,11870
2019,MU,3941
2019,UA,11846
2019,CI,16350
2019,UA,14181
2019,BR,43968
2019,CZ,6585
2019,QK,2877
2019,14Q,3
2019,AC,7882
2019,AC,16805
2019,UA,24393
2019,QK,3180
2019,OO,1628
2019,RV,133
2019,UA,144
2019,QK,6620
2019,OO,5762
2019,AC,36548
2019,LX,14686
2019,MQ,50
2019,1YQ,2
2019,1YQ,6
2019,Y4,2096
2019,AS,8879
2019,Y4,7778
2019,17Q,1
2019,BA,5246
2019,Y4,4207
2019,NH,6778
2019,HU,4341
2019,WN,625
2019,AS,6684
2019,27Q,6
2019,VJT,3
2019,AC,46
2019,QK,8669
2019,1EQ,49
2019,1EQ,45
2019,Y4,1458
2019,AA,129
2019,SEB,323
2019,04Q,5
2019,2LQ,1
2019,SEB,600
2019,04Q,130
2019,B6,164
2019,AV,5015
2019,SEB,839
2019,3SD,141
2019,AAT,100
2019,9K,1574
2019,SEB,4507
2019,04Q,62
2019,2LQ,2
2019,3SD,6
2019,DE,1769
2019,DL,274
2019,04Q,1
2019,SEB,192
2019,04Q,79
2019,3SD,283
2019,CM,10679
2019,B6,5403
2019,04Q,2578
